game_id,home_team,away_team,stadium,day_or_night,home_pitcher,away_pitcher,home_pitcher_true_freq,away_pitcher_true_freq,home_pitcher_vs_team_freq,away_pitcher_vs_team_freq,home_pitcher_vs_team_freq_count,away_pitcher_vs_team_freq_count,home_pitcher_last3_freq_1st,away_pitcher_last3_freq_1st,home_team_inning1_last10_freq,away_team_inning1_last10_freq,home_team_inning1_scaled,away_team_inning1_scaled,home_team_momentum,away_team_momentum,home_pitcher_momentum,away_pitcher_momentum,home_pitcher_vs_away_team_momentum,away_pitcher_vs_home_team_momentum,home_plate_umpire_inning1_freq,stadium_inning1_freq,stadium_inning1_scaled,umpire_inning1_scaled
777869,Texas Rangers,Houston Astros,Globe Life Field,Día,Jack Leiter,Framber Valdez,0.42857142857142855,0.2222222222222222,-1.0,0.0,0,1,0.6666666666666666,0.0,0.4,0.1,0.6156760596732181,0.6222000995520159,-0.21567605967321812,-0.522200099552016,0.23809523809523808,-0.2222222222222222,-0.7602953376472541,0.0065461625490040865,0.5625,0.4230769230769231,0.1917627826718736,0.7788461538461539
777873,Baltimore Orioles,Washington Nationals,Oriole Park at Camden Yards,Día,Zach Eflin,Michael Soroka,0.08333333333333333,0.125,0.0,-1.0,1,0,0.3333333333333333,0.0,0.2,0.3,0.7727602028495533,0.43718361711919007,-0.5727602028495533,-0.13718361711919008,0.25,-0.125,-0.3871836171191901,-0.4477602028495533,0.7222222222222222,0.504950495049505,0.6995335897226088,1.0
777880,Philadelphia Phillies,Pittsburgh Pirates,Citizens Bank Park,Día,Mick Abel,Paul Skenes,0.0,0.1,-1.0,-1.0,0,0,0.0,0.0,0.3,0.1,0.9615384615384616,0.4455909943714822,-0.6615384615384616,-0.3455909943714822,0.0,-0.1,-0.3455909943714822,-0.5615384615384617,0.47058823529411764,0.5048543689320388,0.6989374262101535,0.6515837104072398
777876,Boston Red Sox,Atlanta Braves,Fenway Park,Día,Brayan Bello,Spencer Schwellenbach,0.35294117647058826,0.07692307692307693,-1.0,0.0,0,1,0.6666666666666666,0.6666666666666666,0.1,0.1,0.8677298311444653,0.5292222733548091,-0.7677298311444654,-0.4292222733548091,0.31372549019607837,0.5897435897435896,-0.7429477635508874,-1.357473420888055,0.6,0.5192307692307693,0.788098265370993,0.8307692307692307
777871,Toronto Blue Jays,Detroit Tigers,Rogers Centre,Día,José Berríos,Jackson Jobe,0.09523809523809523,0.5,1.0,-1.0,1,0,0.0,0.6666666666666666,0.3,0.4,0.7412721186035389,0.7132995858260469,-0.44127211860353893,-0.3132995858260469,-0.09523809523809523,0.16666666666666663,-0.21806149058795166,-0.6079387852702056,0.0,0.49019607843137253,0.6080283353010626,0.0
777874,Cincinnati Reds,Cleveland Guardians,Great American Ball Park,Día,Andrew Abbott,Luis L. Ortiz,0.1875,0.36363636363636365,-1.0,0.0,0,2,0.0,0.3333333333333333,0.2,0.2,0.6566604127579737,0.5393996247654784,-0.4566604127579737,-0.3393996247654784,-0.1875,-0.03030303030303033,-0.1518996247654784,-0.42635738245494337,0.48717948717948717,0.4423076923076923,0.31102987921169734,0.6745562130177515
777877,Miami Marlins,Tampa Bay Rays,loanDepot park,Día,Cal Quantrill,Shane Baz,0.23529411764705882,0.2727272727272727,-1.0,-1.0,0,0,0.3333333333333333,0.0,0.1,0.2,0.639355908122188,0.6161745827984596,-0.539355908122188,-0.4161745827984596,0.0980392156862745,-0.2727272727272727,-0.5142137984847341,-0.2666286353949153,0.41935483870967744,0.5533980582524272,1.0,0.5806451612903226
777864,Kansas City Royals,St. Louis Cardinals,Kauffman Stadium,Día,Michael Wacha,Matthew Liberatore,0.15789473684210525,0.2857142857142857,0.0,-1.0,2,0,0.0,0.0,0.1,0.3,0.7433217189314751,0.6323396567299007,-0.6433217189314752,-0.3323396567299007,-0.15789473684210525,-0.2857142857142857,-0.17444491988779542,-0.35760743321718946,0.4146341463414634,0.44761904761904764,0.343970315398887,0.574108818011257
777865,Milwaukee Brewers,Minnesota Twins,American Family Field,Día,Freddy Peralta,Zebby Matthews,0.2,0.14285714285714285,0.0,-1.0,1,0,0.3333333333333333,0.3333333333333333,0.2,0.4,0.6097560975609756,0.621260929590428,-0.4097560975609756,-0.22126092959042798,0.1333333333333333,0.19047619047619047,-0.3545942629237613,-0.600232288037166,0.5121951219512195,0.5,0.6688311688311689,0.7091932457786116
777872,Chicago Cubs,Chicago White Sox,Wrigley Field,Día,Colin Rea,Jonathan Cannon,0.42105263157894735,0.35294117647058826,-1.0,-1.0,0,0,0.3333333333333333,0.0,0.1,0.1,0.6695361071257773,0.5919962112242482,-0.5695361071257773,-0.4919962112242482,-0.08771929824561403,-0.35294117647058826,-0.40427691297863416,-0.21659493065518903,0.5833333333333334,0.39215686274509803,0.0,0.8076923076923077
